idstud,bsmmat01,bsssci01,bsbg01,bsbg03,bsdage,bsbgher,bsbgsbs,bsbgslm,bsbgsvm,bsbgscm,bsbgeml,bsdgedup,bsdmwkhw,bcbg01,bcbg03a,bcbg05a,schsc14q02,schsc22q01,schsc22q09,schsc22q11,schsc24q01,schscmatedu,schsmratio,escs,pv1math,pv1read,pv1scie,r9schooltype,a9q7,bQ1
3590105,620.72768,610.7121,1,2,15.25,11.64917,10.19817,12.07123,9.81093,11.37095,11.44903,1,3,620,1,1,1,2,2,2,2,-0.9168,215.333,0.69,444.3138,452.6813,535.1921,1,3,NA
4000413,472.27084,478.00552,2,1,15.083333333333334,9.60097,13.03951,10.80246,9.81093,9.61942,9.6346,3,1,681,2,5,1,3,3,1,1,1.9226,148.889,-0.42,416.0383,365.9093,420.3096,1,6,3
4720116,535.85536,467.21265,1,1,14.583333333333334,11.64917,11.04872,13.46507,11.9425,10.54867,12.42205,2,3,846,1,4,1,3,3,3,3,-1.0989,173.8,-0.16,481.547,567.3002,548.8064,1,6,4
4030310,479.34257,513.69536,2,1,15.5,9.60097,13.03951,9.26151,8.92971,8.17383,9.6346,3,1,1029,1,4,2,1,2,2,1,0.7756,202.6,-0.43,465.2672,478.1816,457.6091,NA,4,4
4020204,369.70084,426.75016,2,1,15.666666666666666,8.91919,4.59042,11.33851,11.01771,9.84519,10.15325,4,3,817,3,1,3,3,3,2,2,-0.5803,171,0.04,259.5498,184.4291,259.7352,1,5,NA
3150210,430.05201,495.77161,2,1,15,10.92551,8.19852,9.60333,11.01771,10.54867,11.44903,2,3,328,2,2,1,3,2,2,2,-0.5803,130.4,0.22,496.4247,346.6626,424.972,1,4,4
4250321,480.68773,483.58549,2,1,15.083333333333334,8.91919,7.52417,9.60333,9.34439,9.61942,9.15641,3,2,647,3,5,1,2,3,3,2,-1.5162,184,-0.58,453.5052,357.569,467.5867,1,3,4
3550321,588.60229,551.43278,2,1,13.5,14.01827,10.19817,11.33851,8.92971,11.37095,9.15641,1,3,1000,NA,1,NA,2,NA,NA,1,NA,93.619,0.73,509.6666,458.9349,478.1238,2,3,4
3730205,413.00282,421.61952,2,1,14.666666666666666,10.25396,11.04872,8.9673,10.35139,9.61942,9.15641,3,2,1043,2,3,1,2,2,3,2,-0.256,244.75,0.59,386.7503,353.8801,401.6598,1,5,5
3670117,490.54385,497.42858,2,1,15.083333333333334,8.91919,9.18945,9.26151,8.92971,7.58514,8.70884,3,3,558,3,4,2,4,4,3,1,-0.4184,149.714,0.28,443.3011,478.1816,497.7061,1,4,NA
3350112,640.97502,579.26954,1,1,15,10.92551,7.91394,11.33851,11.9425,12.54869,10.74331,1,3,516,1,2,3,3,3,2,2,1.9226,180.667,-0.23,535.2937,620.519,600.0932,1,3,4
4010320,653.02536,527.37664,2,1,14.833333333333334,10.25396,11.04872,10.35777,11.01771,10.07332,12.42205,2,1,673,3,2,1,3,3,2,2,-1.0989,187.5,-0.05,435.6675,384.1134,402.3126,1,5,4
4680211,564.58864,611.42689,2,1,14.583333333333334,14.01827,9.62932,5.03748,5.96004,9.16491,5.86845,1,1,403,3,2,1,4,4,4,2,-1.2965,192.5,-0.35,571.5921,576.5803,615.5725,1,3,4
3550322,534.04036,571.0135,2,1,14.25,14.01827,11.04872,8.93041,9.81093,8.69047,9.15641,1,2,1000,NA,1,NA,2,NA,NA,1,NA,93.619,0.69,469.5513,441.8535,485.0242,2,3,2
5080112,629.39339,605.61179,1,1,14.666666666666666,11.64917,13.03951,9.60333,7.57539,8.93142,12.42205,1,1,494,3,5,1,3,3,1,3,-0.256,123,-0.36,471.4987,459.2741,539.3883,1,3,2
4680215,497.04417,483.7293,1,1,14.583333333333334,10.25396,11.04872,6.36452,9.34439,7.24499,7.85736,3,2,403,3,2,1,4,4,4,2,-1.2965,192.5,-0.08,511.8476,439.6546,464.1365,1,3,4
3560321,542.51647,563.86833,2,1,15.083333333333334,10.04151,8.81989,9.60333,7.88323,8.43911,8.27843,NA,2,756,3,1,2,3,3,3,2,1.1595,145.091,-0.26,469.9408,514.8305,472.2492,1,4,4
4550210,468.98454,406.90856,1,1,14.833333333333334,9.60097,11.04872,13.46507,9.81093,11.37095,10.74331,2,2,786,3,3,1,3,3,3,1,-0.9168,154,-0.24,431.8508,387.6273,431.4062,1,4,4
4000410,503.10225,465.34269,1,1,14.666666666666666,11.64917,11.04872,9.965,8.92971,9.84519,9.6346,1,2,681,2,5,1,3,3,1,1,1.9226,148.889,-0.11,416.8952,450.5366,440.8243,1,6,4
4530202,514.35203,537.57856,1,1,14.416666666666666,8.91919,8.48873,9.965,11.01771,9.84519,10.15325,3,2,205,1,6,1,3,3,4,2,-0.5803,67,-1.48,393.527,365.466,420.0298,1,3,4
3160323,418.50033,372.49838,2,1,14.75,10.92551,13.03951,9.965,6.66537,10.54867,8.27843,2,2,705,1,2,3,3,3,2,2,-0.5803,176.25,-0.77,537.0073,581.439,594.5916,1,3,3
3530318,462.47886,410.69331,2,2,14.416666666666666,7.30445,13.03951,9.965,8.20673,7.89169,9.6346,NA,2,898,NA,1,4,4,3,3,1,-0.9168,NA,-0.75,409.9626,356.8473,437.7471,2,4,4
4450101,454.99193,494.09566,2,1,14.75,8.74681,13.03951,10.35777,11.01771,9.16491,9.6346,NA,1,226,2,4,1,3,3,1,2,1.9226,207.333,-0.23,350.8413,345.4597,394.1067,1,3,3
5050205,532.34224,503.38061,2,1,15.083333333333334,11.64917,11.04872,12.07123,11.9425,9.84519,11.44903,1,3,809,1,3,1,2,2,3,1,1.9226,155.6,0.4,536.8515,478.6628,486.2365,2,3,4
3980221,346.58183,391.35896,2,3,14.833333333333334,8.91919,8.81989,8.93041,8.92971,8.43911,7.85736,4,2,798,2,1,2,3,3,4,2,-1.0989,168.6,-0.15,338.534,383.2313,366.3185,1,3,4
4140215,516.19317,431.75216,1,2,13.75,11.64917,13.03951,10.35777,NA,NA,NA,1,2,1968,1,1,1,1,2,2,2,0.0872,174.818,1.22,416.272,387.5478,417.6986,2,6,NA
3220101,580.54094,676.70832,2,1,14.666666666666666,9.60097,9.18945,8.93041,9.34439,10.80346,10.15325,3,2,42,4,6,1,1,3,3,2,0.5021,21,-0.42,616.3811,485.9605,565.4979,1,4,NA
3490320,539.22792,590.98942,2,1,14.5,10.92551,11.04872,9.965,11.01771,10.54867,9.15641,2,1,820,3,1,1,2,3,3,2,-0.5803,116.143,0.38,357.7738,380.1037,361.8426,1,3,4
3890107,584.60737,608.83767,2,1,15.166666666666666,10.25396,8.81989,9.26151,8.55351,8.93142,9.15641,2,2,NA,NA,2,1,3,3,3,2,-0.0892,259,-0.05,492.4521,432.2301,470.6639,1,3,4
4630205,530.26723,509.7512,2,1,14.5,7.30445,8.52716,11.33851,8.92971,9.61942,8.70884,NA,2,311,3,5,1,1,3,2,2,-1.2965,94,-0.98,536.2284,381.5472,451.9209,1,3,3
4440110,440.38836,451.24952,2,1,14.583333333333334,10.04151,13.03951,8.93041,7.88323,8.43911,8.70884,NA,1,NA,1,4,3,2,3,3,3,-0.9168,128.462,-0.18,422.5814,445.3018,347.5755,1,3,4
3630303,482.66061,582.17878,2,1,14.75,11.64917,13.03951,12.07123,11.01771,10.07332,11.44903,1,1,1209,1,2,4,4,3,4,3,-0.4184,132.526,-0.04,413.8573,373.1268,401.6598,1,5,3
3400126,601.35253,611.69705,1,1,12.833333333333334,10.92551,8.19852,12.07123,11.01771,10.30668,11.44903,1,1,1280,NA,1,1,2,3,3,3,1.9226,153.647,0.17,444.7032,487.7898,406.3223,3,4,4
3830104,483.12777,484.79073,1,1,14.333333333333334,8.19314,10.19817,13.46507,13.70742,14.02271,11.44903,3,2,51,4,6,1,3,3,3,2,-0.0892,25,-1.17,532.1779,485.48630000000003,519.1533,1,3,2
4460309,544.44063,523.97574,2,1,15.333333333333334,11.64917,13.03951,12.07123,9.81093,11.70269,9.6346,1,3,881,1,2,1,2,3,3,2,0.5021,174,-0.3,561.5439,494.7017,500.5035,1,4,3
4200101,530.68433,453.3078,2,1,14.833333333333334,9.60097,11.04872,10.80246,11.01771,9.16491,12.42205,3,1,71,3,6,1,2,1,3,3,1.1595,23,-0.37,473.6797,362.7015,429.6345,1,NA,NA
3140216,524.45452,496.16255,1,1,13.833333333333334,9.60097,11.04872,9.26151,8.20673,8.17383,11.44903,3,1,640,2,4,1,2,2,2,2,-0.5803,168.75,-0.52,505.694,480.641,478.7766,3,5,4
4330204,517.16369,486.6154,2,1,14.833333333333334,11.64917,7.91394,8.60159,8.20673,7.89169,7.85736,2,3,556,2,5,1,3,2,1,2,-0.4184,140,-0.02,398.668,383.3115,448.6572,1,3,4
4690315,502.51878,564.29758,2,1,15.25,12.51743,11.04872,9.26151,7.57539,8.43911,8.70884,1,2,903,1,1,2,3,2,3,1,-0.5803,176.4,0.29,445.0927,480.1865,490.1529,1,4,NA
4740206,347.22419,420.59824,1,1,14.916666666666666,8.74681,8.48873,9.965,7.88323,8.43911,9.6346,NA,2,366,4,1,1,2,3,2,2,-0.4184,120.667,-0.19,298.7303,316.5365,310.276,1,5,4
4030304,445.52956,410.90608,1,1,14.833333333333334,9.60097,13.03951,9.60333,8.20673,8.93142,9.15641,1,1,1029,1,4,2,1,2,2,1,0.7756,202.6,-0.78,412.7668,465.5491,458.5416,NA,4,NA
4780121,558.27647,547.24999,1,1,15.166666666666666,10.25396,13.03951,7.91186,6.66537,5.80254,6.47491,2,NA,1408,2,2,3,2,2,2,2,0.0872,200.714,0.03,496.3468,492.6351,441.5703,1,5,3
4110105,627.24297,592.46036,1,3,15.083333333333334,7.30445,11.04872,10.80246,10.35139,9.84519,10.74331,NA,2,60,4,6,2,3,2,3,2,-1.2965,30.5,-0.78,533.8916,474.922,513.7449,NA,NA,1
3090106,580.76072,554.94508,2,1,15.25,12.51743,10.86378,12.07123,11.9425,11.07454,9.6346,1,2,194,3,5,1,3,3,3,2,-1.7689,96,0.91,483.8059,401.9968,481.8538,1,6,2
3560312,573.91939,565.01411,2,1,15.166666666666666,9.60097,9.18945,9.965,9.81093,9.39344,8.70884,2,3,756,3,1,2,3,3,3,2,1.1595,145.091,-0.32,473.9913,486.201,527.5457,1,4,3
3150201,515.36489,419.88988,2,1,14.416666666666666,10.25396,10.19817,9.26151,7.57539,8.17383,5.86845,3,1,328,2,2,1,3,2,2,2,-0.5803,130.4,-0.09,393.6828,330.1425,441.9433,1,4,4
4680221,589.86253,573.533,2,1,15.25,8.91919,13.03951,13.46507,13.70742,13.14698,14.34298,3,1,403,3,2,1,4,4,4,2,-1.2965,192.5,-0.75,482.3259,442.5752,516.0761,1,3,NA
4490105,322.83936,413.08263,2,1,16.25,10.92551,8.93749,10.35777,8.20673,8.93142,7.85736,2,NA,232,4,6,1,4,4,3,2,-0.256,66,-0.56,209.8536,209.129,262.6259,1,NA,NA
3570202,525.30995,506.16285,2,1,14.833333333333334,9.60097,13.03951,8.93041,7.88323,9.16491,9.15641,4,2,522,2,1,2,4,3,3,2,-0.5803,146.5,0.8,469.8629,435.4379,545.263,1,3,NA
3070206,553.06701,498.46808,1,1,14.583333333333334,8.74681,9.62932,9.965,11.01771,11.07454,10.74331,NA,1,640,3,4,1,3,1,3,3,0.7756,239,-0.88,612.4864,548.2368,535.2853,2,3,2
3080102,393.80656,359.96834,1,1,14.833333333333334,7.30445,8.48873,9.60333,10.35139,8.69047,10.74331,NA,1,511,4,1,1,4,3,3,2,-0.256,133.25,-0.62,395.9417,369.919,444.5543,1,6,NA
4570215,511.14248,519.11635,1,1,14.916666666666666,10.25396,8.81989,8.60159,7.88323,8.17383,10.15325,2,1,843,4,1,1,1,1,1,3,0.5021,156,-0.61,459.8925,449.5835,493.8829,1,2,NA
3690128,648.90675,426.7314,2,1,14.833333333333334,9.60097,12.19393,9.60333,8.20673,9.39344,9.15641,2,1,202,3,1,3,4,NA,3,2,-0.5803,119.333,-0.05,544.4072,459.4161,528.4782,1,5,NA
4720115,410.08993,488.55934,1,1,14.666666666666666,10.25396,13.03951,9.60333,7.57539,9.61942,10.74331,2,1,846,1,4,1,3,3,3,3,-1.0989,173.8,-0.21,437.0696,456.3351,417.5121,1,6,NA
4300130,540.72851,556.15491,2,1,14.916666666666666,11.64917,9.18945,8.60159,7.88323,7.58514,8.70884,2,2,613,3,4,1,4,4,2,1,1.9226,244,-0.27,505.7719,462.9446,572.3051,1,4,4
3610107,417.38869,465.82322,1,1,14.166666666666666,10.04151,8.48873,12.07123,8.55351,8.69047,11.44903,NA,1,151,1,5,2,2,1,1,2,0.2803,89.333,0.89,446.4169,441.2432,425.9045,1,3,5
4410211,542.11936,549.1853,2,1,15,10.25396,13.03951,9.26151,8.20673,10.07332,8.70884,1,2,869,1,2,3,4,3,2,1,-0.5803,134.462,0.01,464.5661,464.0674,537.9896,2,4,3
5000213,595.27579,663.94991,2,2,14.833333333333334,11.64917,10.19817,10.80246,8.20673,10.54867,8.70884,1,2,597,1,1,1,1,4,3,1,1.9226,159.25,0.72,599.4002,496.6263,579.765,1,4,NA
3520211,536.28095,465.68694,1,1,13.75,11.64917,8.48873,9.965,8.92971,9.39344,9.15641,2,3,637,1,4,1,1,3,2,2,0.7756,150.5,0.43,475.2376,400.7334,444.5543,1,3,4
4560311,598.13259,627.09312,2,1,14.583333333333334,8.74681,9.41561,10.80246,9.81093,7.89169,10.74331,NA,2,706,1,2,2,4,4,4,2,-1.0989,231,NA,480.92380000000003,429.6639,492.9504,1,4,NA
3380220,484.42075,547.87771,2,1,14.416666666666666,9.60097,10.19817,9.60333,8.92971,9.28491,10.74331,4,2,472,1,5,3,3,3,3,3,-0.9168,114,0.05,476.1723,471.5254,479.7091,1,3,5
4650103,584.12412,543.74413,2,4,15.166666666666666,10.25396,13.03951,9.26151,11.01771,11.37095,12.42205,1,2,80,1,6,1,4,3,4,2,-0.9168,81,-0.06,462.9304,368.8765,428.9817,1,5,3
4630204,593.21208,619.95013,1,1,15.333333333333334,10.92551,11.04872,10.80246,10.35139,10.07332,12.42205,2,1,311,3,5,1,1,3,2,2,-1.2965,94,0.34,456.0757,475.3985,479.9888,1,3,NA
4090104,466.68864,520.79743,1,3,14,8.19314,8.19852,8.26761,4.82293,9.84519,6.97717,3,1,334,1,5,1,3,NA,3,3,-1.5162,58.182,-1.91,414.6362,278.9657,432.1522,1,6,1
5050221,471.49776,434.31694,2,1,15.083333333333334,10.25396,9.62932,8.93041,9.81093,10.07332,10.15325,1,2,809,1,3,1,2,2,3,1,1.9226,155.6,0.31,438.238,374.4099,362.5886,2,3,4
4800120,536.67884,527.64614,2,1,14.166666666666666,10.25396,13.03951,9.37427,8.55351,9.16491,9.15641,3,3,441,1,5,3,3,3,2,3,-1.5162,144.667,-0.5,384.2577,371.5229,416.5796,1,3,4
3940201,475.71134,490.16317,2,1,14.75,10.92551,8.81989,10.35777,9.81093,10.54867,9.6346,2,3,524,3,1,2,3,2,2,2,-0.7452,271,0.59,366.3421,352.2762,348.508,NA,5,4
4270302,479.50615,512.7319,2,1,14.25,14.01827,8.19852,10.35777,11.9425,9.61942,10.74331,1,2,618,1,4,3,2,2,1,1,-0.9168,170,1.03,425.9308,337.6006,382.4506,2,5,4
4070212,539.53139,454.61441,2,3,13.75,10.92551,7.6477,7.81632,NA,8.69047,8.27843,1,2,883,1,5,2,2,3,2,1,-1.2965,140.308,0.54,474.8481,436.9616,380.3059,2,6,2
3350111,553.92334,603.43207,1,1,14.416666666666666,10.25396,11.04872,10.35777,6.97345,9.61942,8.70884,1,3,516,1,2,3,3,3,2,2,1.9226,180.667,0.31,458.101,477.7815,503.301,1,3,2
4890213,573.30463,602.12295,2,1,16.083333333333332,12.51743,13.03951,9.965,8.55351,10.54867,9.15641,1,2,731,1,1,3,2,1,1,3,0.5021,152.4,-0.09,497.3594,568.8014,549.9254,1,3,2
3350117,579.95992,567.2377,1,1,14.916666666666666,10.92551,13.03951,11.33851,11.01771,11.07454,9.6346,2,2,516,1,2,3,3,3,2,2,1.9226,180.667,-0.03,518.936,564.8379,544.9832,1,3,2
4020222,570.77834,589.74217,2,1,15.166666666666666,11.64917,8.48873,7.51389,6.97345,9.16491,10.15325,2,1,817,3,1,3,3,3,2,2,-0.5803,171,0.49,430.1371,411.2994,460.1268,1,5,NA
4300127,546.95597,539.17116,1,1,14.916666666666666,10.25396,13.03951,9.965,9.81093,8.43911,9.15641,2,2,613,3,4,1,4,4,2,1,1.9226,244,-0.5,472.1997,533.8598,500.2238,1,4,4
4780409,455.31842,503.55737,2,1,14.333333333333334,10.25396,13.03951,10.35777,11.9425,10.30668,10.74331,3,1,1408,2,2,3,2,2,2,2,0.0872,200.714,0.12,460.0483,509.1367,474.4871,1,5,NA
3400124,569.32267,595.67456,1,2,14.75,12.51743,10.19817,9.965,9.81093,8.93142,10.74331,1,2,1280,NA,1,1,2,3,3,3,1.9226,153.647,0.96,555.4681,495.2563,515.4233,3,5,2
4740224,425.73708,413.05961,1,1,14.666666666666666,10.92551,13.03951,13.46507,11.01771,11.07454,10.74331,1,1,366,4,1,1,2,3,2,2,-0.4184,120.667,-0.15,352.5549,350.3741,380.3059,1,5,1
3160316,350.06256,427.38683,1,1,15.5,10.04151,8.48873,9.60333,9.34439,7.58514,9.6346,NA,2,705,1,2,3,3,3,2,2,-0.5803,176.25,0.1,481.6249,433.0321,481.574,1,3,4
3380211,381.45364,460.8198,1,1,14.583333333333334,11.64917,10.19817,8.60159,6.97345,8.69047,7.42878,1,2,472,1,5,3,3,3,3,3,-0.9168,114,0.32,396.0975,441.2432,428.702,1,3,NA
4570223,431.63728,578.76599,1,1,14.75,8.74681,9.62932,8.60159,7.54198,8.34992,9.15641,NA,3,843,4,1,1,1,1,1,3,0.5021,156,-0.14,323.5784,273.9615,329.1123,1,2,4
4840225,568.14388,572.7546,2,1,14.083333333333334,12.51743,13.03951,10.80246,9.81093,9.61942,10.15325,1,2,883,2,3,2,2,1,2,2,-0.4184,190,1.36,429.1245,400.8741,410.9847,1,3,4
4070211,648.21032,485.97394,1,3,14,10.25396,NA,12.07123,8.55351,10.30668,10.74331,1,3,883,1,5,2,2,3,2,1,-1.2965,140.308,0.04,476.8733,403.5929,426.5573,2,6,4
4460308,416.41415,387.18534,1,1,15.583333333333334,8.91919,8.19852,9.965,10.35139,8.43911,9.15641,4,2,881,1,2,1,2,3,3,2,0.5021,174,-0.04,399.7585,452.1253,475.1399,1,4,NA
3850108,458.19231,520.94288,2,1,14.833333333333334,4.94733,11.04872,8.26761,8.92971,8.17383,8.27843,NA,3,454,2,2,1,4,3,2,2,0.2803,177.2,0.03,452.7263,463.506,468.6125,NA,3,NA
4830408,409.57472,359.3212,NA,NA,14.25,NA,NA,NA,NA,NA,NA,NA,NA,960,2,3,1,3,3,3,2,0.5021,189.2,-1.07,455.6084,360.7768,503.301,1,3,4
3950105,447.5297,440.18059,1,1,15.25,9.60097,7.6477,8.93041,8.55351,7.58514,9.15641,4,1,49,3,6,3,4,4,2,2,-2.0766,13.667,-1.3,462.0735,361.5739,437.0944,1,4,NA
4310210,727.09003,669.82513,1,1,15,12.51743,9.18945,12.07123,10.35139,10.54867,9.6346,1,1,1109,2,2,1,1,1,2,1,0.2803,159.714,1.06,630.7914,695.1842,627.6949,2,4,NA
3940224,386.91752,388.87297,2,1,16,7.30445,13.03951,11.33851,11.9425,11.37095,14.34298,NA,2,524,3,1,2,3,2,2,2,-0.7452,271,NA,394.8512,335.1146,375.5502,1,5,4
3440203,401.62332,439.01648,1,1,14.5,9.60097,13.03951,12.07123,11.01771,9.16491,14.34298,3,1,649,2,1,3,4,4,3,2,-0.9168,153.111,-0.33,394.4618,408.1999,382.2641,1,3,2
3390215,467.73648,450.09545,1,1,15.416666666666666,8.74681,10.19817,10.35777,8.55351,6.85613,8.27843,NA,2,654,4,1,1,2,3,1,2,-0.4184,134.6,-0.64,439.5622,370.5496,374.6177,1,6,NA
3230117,471.12323,514.76651,1,1,14.916666666666666,9.60097,7.11034,5.03748,3.41233,6.39359,5.01998,2,3,625,3,5,1,2,3,3,1,-0.4184,157.5,-0.95,511.2245,496.6066,483.9985,1,3,4
3440208,555.22671,534.97495,2,1,15.333333333333334,10.04151,11.04872,11.33851,11.01771,10.54867,10.15325,NA,1,649,2,1,3,4,4,3,2,-0.9168,153.111,0.33,385.9713,431.6688,466.0015,1,3,4
4070228,544.43582,521.98773,2,2,14.416666666666666,10.25396,NA,9.81219,9.81093,10.54867,10.15325,1,2,883,1,5,2,2,3,2,1,-1.2965,140.308,-0.44,372.4957,265.4256,325.1958,2,6,NA
4900117,656.24507,589.58439,2,2,14.416666666666666,12.51743,8.48873,13.46507,11.01771,10.80346,9.15641,1,2,1106,1,1,1,2,2,2,2,1.9226,103.455,-0.03,637.4124,507.613,568.2954,3,NA,2
4040518,631.26526,583.92336,2,1,14.583333333333334,11.64917,11.04872,12.07123,11.9425,10.54867,11.44903,1,3,1240,1,3,1,2,3,2,3,0.7756,14.143,0.08,642.1639,585.2413,663.5957,1,6,NA
4940216,515.79652,486.94612,2,2,14.75,10.25396,11.04872,10.35777,11.9425,9.16491,7.42878,3,1,832,2,1,2,4,3,4,2,-0.0892,139,-0.36,422.114,510.7406,452.9467,4,3,2
4440122,483.18497,470.56313,1,1,13.916666666666666,11.17406,10.19817,8.26761,8.20673,5.80254,6.47491,NA,3,NA,1,4,3,2,3,3,3,-0.9168,128.462,-0.29,330.9783,331.3107,318.6684,1,3,4
4730122,634.05491,650.80666,2,1,14.666666666666666,10.92551,9.62932,8.60159,8.55351,10.30668,9.15641,2,2,1159,2,1,3,3,2,1,1,-0.256,172.167,-0.72,546.6661,578.9861,518.5938,2,5,4
4710105,371.37416,364.27072,2,1,13.916666666666666,10.04151,13.03951,9.26151,8.20673,8.69047,8.70884,NA,2,999,4,6,1,2,3,3,2,-0.4184,47.2,-0.03,358.6306,316.5095,310.4625,1,5,3
4430202,442.1523,439.83242,2,2,14.666666666666666,10.25396,9.62932,9.60333,11.01771,9.84519,9.15641,3,2,251,4,6,3,3,4,2,2,-0.7452,125.5,-0.84,402.8743,338.4026,347.5755,1,3,NA
3340109,465.5646,374.53975,2,3,14.666666666666666,9.60097,9.62932,9.26151,8.20673,9.61942,9.15641,3,1,116,2,6,1,1,3,3,3,1.9226,57,-0.91,428.1119,417.7149,455.8374,1,NA,4
3390226,517.62135,491.55936,1,1,15.416666666666666,10.25396,13.03951,13.46507,11.9425,15.81948,11.44903,2,2,654,4,1,1,2,3,1,2,-0.4184,134.6,-0.88,583.5878,540.2143,550.5781,1,6,4
3690108,566.39402,501.2046,2,2,14.416666666666666,10.92551,10.19817,13.46507,11.9425,9.16491,11.44903,1,2,202,3,1,3,4,NA,3,2,-0.5803,119.333,-0.18,407.7037,401.5156,480.1753,1,5,NA
3390206,651.91395,687.38324,2,1,14,11.64917,6.53455,12.07123,11.9425,12.54869,9.15641,1,3,654,4,1,1,2,3,1,2,-0.4184,134.6,0.46,646.6817,474.7332,587.9709,1,6,NA
4300107,597.03984,520.9085,1,1,14.5,10.92551,13.03951,10.35777,8.92971,11.07454,8.70884,2,2,613,3,4,1,4,4,2,1,1.9226,244,-0.24,558.6618,518.053,530.1567,1,4,2
5080105,620.06119,574.50747,2,1,14.166666666666666,10.25396,11.04872,12.07123,11.01771,12.08627,14.34298,2,2,494,3,5,1,3,3,1,3,-0.256,123,-0.34,621.0547,562.1452,620.1417,1,3,4
5080104,542.95614,571.92546,2,1,14.833333333333334,10.25396,9.18945,13.46507,13.70742,8.43911,14.34298,2,2,494,3,5,1,3,3,1,3,-0.256,123,-0.09,449.7663,479.3845,553.5621,1,3,4
3610103,461.77538,471.51928,1,1,14.333333333333334,10.25396,8.48873,11.33851,9.34439,9.39344,11.44903,2,1,151,1,5,2,2,1,1,2,0.2803,89.333,NA,416.5836,495.8123,415.0877,1,3,NA
4430207,566.27682,501.59947,2,4,14.583333333333334,8.91919,5.81451,11.33851,9.34439,10.54867,10.15325,3,2,251,4,6,3,3,4,2,2,-0.7452,125.5,-1.07,504.6814,479.4647,481.8538,1,3,4
5050227,496.39656,552.86084,2,1,15,14.01827,7.6477,11.33851,11.01771,10.80346,12.42205,1,1,809,1,3,1,2,2,3,1,1.9226,155.6,0.18,494.711,408.4124,462.2715,2,3,2
3430122,520.63782,432.21916,1,1,15.083333333333334,12.21628,13.03951,10.80246,10.35139,8.43911,10.15325,NA,2,1049,1,2,2,3,2,3,1,-0.9168,282.5,-0.18,518.3128,470.9504,528.6647,1,5,4
3730427,651.41875,664.03523,2,2,14.916666666666666,10.92551,10.19817,12.07123,11.01771,10.07332,12.42205,1,2,1043,2,3,1,2,2,3,2,-0.256,244.75,-0.08,595.3497,527.6616,580.4178,1,3,5
3220104,568.84434,525.70025,2,1,14.5,8.19314,11.04872,10.80246,10.35139,9.39344,12.42205,3,1,42,4,6,1,1,3,3,2,0.5021,21,-0.9,495.5678,417.7951,422.9206,1,4,4
3930208,606.94312,562.65643,2,1,14.75,12.51743,7.91394,9.965,7.57539,10.30668,9.15641,1,2,1030,1,1,1,4,3,3,3,0.0872,155.714,0.57,553.6766,562.1452,582.003,2,5,2
4880113,539.54111,468.61571,2,1,14.166666666666666,11.64917,11.04872,9.60333,9.81093,9.16491,9.15641,1,1,520,1,3,2,3,1,1,2,-0.9168,131.25,-0.62,501.7993,412.9033,449.8695,1,3,3
4250318,468.39447,556.59103,2,1,14.25,10.25396,8.81989,11.33851,11.9425,10.07332,10.74331,2,1,647,3,5,1,2,3,3,2,-1.5162,184,0.71,466.9808,419.6396,481.8538,1,3,4
4740218,484.72969,487.29932,1,1,14.75,11.17406,13.03951,9.60333,8.55351,9.39344,8.70884,NA,2,366,4,1,1,2,3,2,2,-0.4184,120.667,-0.49,406.5353,448.8686,420.3096,1,5,3
3100118,542.23747,468.03829,2,1,14.416666666666666,10.92551,8.48873,10.35777,7.88323,8.17383,8.70884,1,2,492,3,5,2,4,3,4,1,-0.9168,107.333,-0.64,401.3164,331.9068,420.0298,1,6,NA
4600210,398.49433,383.88319,2,1,14.833333333333334,8.74681,11.04872,8.26761,8.55351,8.43911,7.85736,NA,3,412,3,4,1,4,2,3,3,0.5021,197,-0.68,365.5632,355.2434,388.3253,1,5,NA
4800123,463.87944,484.26798,2,1,14.333333333333334,10.25396,9.18945,13.46507,13.70742,13.14698,12.42205,1,3,441,1,5,3,3,3,2,3,-1.5162,144.667,1.53,387.3734,311.9384,408.84,1,3,NA
3790107,405.9102,419.46522,2,1,14.666666666666666,11.64917,13.03951,13.46507,9.81093,15.81948,14.34298,1,1,127,4,6,1,3,3,1,1,0.7756,51.2,-0.04,381.2198,341.3698,390.6565,1,6,3
5070201,420.62751,424.46668,1,1,15.083333333333334,10.25396,8.81989,9.60333,8.92971,9.84519,8.27843,2,1,436,NA,6,2,2,3,3,2,-0.4184,119.333,-1.01,378.9609,357.0463,399.7949,1,6,3
4330212,584.18412,605.82215,2,1,14.916666666666666,10.92551,11.04872,9.26151,10.35139,14.02271,8.70884,2,3,556,2,5,1,3,2,1,2,-0.4184,140,0.07,561.9333,560.381,582.4692,1,3,NA
3520215,408.95002,450.80751,2,1,14.083333333333334,11.64917,9.18945,NA,7.54198,9.61942,NA,1,3,637,1,4,1,1,3,2,2,0.7756,150.5,0.03,394.4618,329.4208,394.1067,1,3,4
5010121,531.94,582.17561,2,1,15.25,10.25396,8.19852,5.03748,10.35139,6.39359,9.15641,3,1,429,1,1,1,1,2,2,2,-0.4184,NA,1.1,422.4256,396.1426,456.0239,1,4,2
4060209,563.11174,526.4685,1,1,14.75,10.25396,13.03951,9.60333,8.55351,8.69047,9.15641,2,2,425,4,2,2,4,3,2,3,1.1595,131.333,-0.42,429.436,427.5016,382.7303,1,3,NA
